LAT, LONG, EL, TIMESTAMP, TIME
40.7350287,-73.9861887,28.483,2012-02-01T15:17:58Z,1328127478.0
40.7351197,-73.9858700,28.846,2012-02-01T15:18:01Z,1328127481.0
40.7351805,-73.9857958,28.786,2012-02-01T15:18:03Z,1328127483.0
40.7352349,-73.9857585,27.395,2012-02-01T15:18:05Z,1328127485.0
40.7353096,-73.9856928,24.240,2012-02-01T15:18:08Z,1328127488.0
40.7353755,-73.9855926,20.891,2012-02-01T15:18:10Z,1328127490.0
40.7354985,-73.9854397,18.930,2012-02-01T15:18:13Z,1328127493.0
40.7355808,-73.9853772,18.278,2012-02-01T15:18:15Z,1328127495.0
40.7355808,-73.9853772,18.296,2012-02-01T15:18:16Z,1328127496.0
40.7358399,-73.9852786,18.462,2012-02-01T15:18:58Z,1328127538.0
40.7358822,-73.9853134,18.564,2012-02-01T15:19:01Z,1328127541.0
40.7359188,-73.9853554,18.626,2012-02-01T15:19:04Z,1328127544.0
40.7359759,-73.9853007,18.822,2012-02-01T15:19:08Z,1328127548.0
40.7360405,-73.9852276,19.225,2012-02-01T15:19:11Z,1328127551.0
40.7360902,-73.9851693,19.649,2012-02-01T15:19:13Z,1328127553.0
40.7361577,-73.9850801,20.057,2012-02-01T15:19:15Z,1328127555.0
40.7362463,-73.9849874,20.618,2012-02-01T15:19:17Z,1328127557.0
40.7364186,-73.9848460,21.304,2012-02-01T15:19:20Z,1328127560.0
40.7365230,-73.9847604,21.954,2012-02-01T15:19:22Z,1328127562.0
40.7366677,-73.9846613,22.810,2012-02-01T15:19:25Z,1328127565.0
40.7367626,-73.9846136,24.546,2012-02-01T15:19:27Z,1328127567.0
40.7368495,-73.9845638,27.239,2012-02-01T15:19:29Z,1328127569.0
40.7369239,-73.9845154,30.014,2012-02-01T15:19:31Z,1328127571.0
40.7369798,-73.9844786,32.075,2012-02-01T15:19:33Z,1328127573.0
40.7370239,-73.9844512,33.252,2012-02-01T15:19:35Z,1328127575.0
40.7370858,-73.9844165,33.733,2012-02-01T15:19:38Z,1328127578.0
40.7371282,-73.9843818,33.816,2012-02-01T15:19:41Z,1328127581.0
40.7371622,-73.9843200,33.748,2012-02-01T15:19:45Z,1328127585.0
40.7372002,-73.9842766,33.673,2012-02-01T15:19:47Z,1328127587.0
40.7372002,-73.9842766,33.635,2012-02-01T15:19:48Z,1328127588.0
40.7374678,-73.9842298,33.617,2012-02-01T15:20:00Z,1328127600.0
40.7375069,-73.9842754,33.494,2012-02-01T15:20:02Z,1328127602.0
40.7375594,-73.9843470,33.145,2012-02-01T15:20:05Z,1328127605.0
40.7376015,-73.9844170,32.595,2012-02-01T15:20:08Z,1328127608.0
40.7376329,-73.9844796,32.011,2012-02-01T15:20:10Z,1328127610.0
40.7377034,-73.9845627,31.570,2012-02-01T15:20:12Z,1328127612.0
40.7377952,-73.9846624,31.292,2012-02-01T15:20:15Z,1328127615.0
40.7378310,-73.9847477,31.103,2012-02-01T15:20:18Z,1328127618.0
40.7378813,-73.9848067,31.001,2012-02-01T15:20:21Z,1328127621.0
40.7379370,-73.9848616,30.979,2012-02-01T15:20:24Z,1328127624.0
40.7379775,-73.9849114,30.994,2012-02-01T15:20:26Z,1328127626.0
40.7380456,-73.9850148,31.061,2012-02-01T15:20:29Z,1328127629.0
40.7380813,-73.9851159,31.232,2012-02-01T15:20:32Z,1328127632.0
40.7380937,-73.9851804,31.532,2012-02-01T15:20:34Z,1328127634.0
40.7381387,-73.9853343,31.917,2012-02-01T15:20:37Z,1328127637.0
40.7382480,-73.9855461,32.259,2012-02-01T15:20:40Z,1328127640.0
40.7383270,-73.9856523,32.443,2012-02-01T15:20:43Z,1328127643.0
40.7384113,-73.9857504,32.483,2012-02-01T15:20:46Z,1328127646.0
40.7384752,-73.9858182,32.353,2012-02-01T15:20:48Z,1328127648.0
40.7385773,-73.9858972,31.960,2012-02-01T15:20:51Z,1328127651.0
40.7386404,-73.9859835,31.417,2012-02-01T15:20:53Z,1328127653.0
40.7387210,-73.9861506,30.978,2012-02-01T15:20:56Z,1328127656.0
40.7387630,-73.9862666,30.669,2012-02-01T15:20:58Z,1328127658.0
40.7387852,-73.9864044,30.326,2012-02-01T15:21:00Z,1328127660.0
40.7388110,-73.9865980,29.832,2012-02-01T15:21:03Z,1328127663.0
40.7388146,-73.9866955,29.199,2012-02-01T15:21:06Z,1328127666.0
40.7388146,-73.9866955,28.609,2012-02-01T15:21:10Z,1328127670.0
40.7388522,-73.9871599,28.200,2012-02-01T15:21:16Z,1328127676.0
40.7388694,-73.9872479,27.856,2012-02-01T15:21:19Z,1328127679.0
40.7389905,-73.9875846,27.501,2012-02-01T15:21:27Z,1328127687.0
40.7390250,-73.9876727,27.255,2012-02-01T15:21:29Z,1328127689.0
40.7390250,-73.9876727,27.171,2012-02-01T15:21:30Z,1328127690.0
40.7391376,-73.9873258,27.185,2012-02-01T15:21:52Z,1328127712.0
40.7391866,-73.9873106,27.234,2012-02-01T15:21:56Z,1328127716.0
40.7391866,-73.9873106,27.274,2012-02-01T15:21:57Z,1328127717.0
40.7392018,-73.9874997,27.291,2012-02-01T15:22:05Z,1328127725.0
40.7392102,-73.9876188,27.701,2012-02-01T15:22:08Z,1328127728.0
40.7392026,-73.9878089,28.761,2012-02-01T15:22:11Z,1328127731.0
40.7392321,-73.9879453,29.851,2012-02-01T15:22:14Z,1328127734.0
40.7392558,-73.9880315,30.285,2012-02-01T15:22:16Z,1328127736.0
40.7392315,-73.9880859,30.053,2012-02-01T15:22:19Z,1328127739.0
40.7390939,-73.9881176,29.505,2012-02-01T15:22:21Z,1328127741.0
40.7388968,-73.9881416,29.026,2012-02-01T15:22:24Z,1328127744.0
40.7387985,-73.9881877,28.702,2012-02-01T15:22:26Z,1328127746.0
40.7387502,-73.9883606,28.255,2012-02-01T15:22:29Z,1328127749.0
40.7387922,-73.9885350,27.157,2012-02-01T15:22:31Z,1328127751.0
40.7389142,-73.9887128,25.170,2012-02-01T15:22:34Z,1328127754.0
40.7391397,-73.9888617,22.818,2012-02-01T15:22:39Z,1328127759.0
40.7392647,-73.9889424,20.918,2012-02-01T15:22:42Z,1328127762.0
40.7393638,-73.9890060,19.859,2012-02-01T15:22:44Z,1328127764.0
40.7394707,-73.9890743,19.382,2012-02-01T15:22:47Z,1328127767.0
40.7395779,-73.9891429,19.037,2012-02-01T15:22:49Z,1328127769.0
40.7397721,-73.9892878,18.711,2012-02-01T15:23:18Z,1328127798.0
40.7398243,-73.9894038,18.513,2012-02-01T15:23:20Z,1328127800.0
40.7399265,-73.9895748,18.456,2012-02-01T15:23:23Z,1328127803.0
40.7400306,-73.9897678,19.158,2012-02-01T15:23:26Z,1328127806.0
40.7401012,-73.9898954,21.007,2012-02-01T15:23:28Z,1328127808.0
40.7401672,-73.9900247,22.977,2012-02-01T15:23:30Z,1328127810.0
40.7402460,-73.9902130,24.053,2012-02-01T15:23:33Z,1328127813.0
40.7402916,-73.9903305,24.419,2012-02-01T15:23:35Z,1328127815.0
40.7403589,-73.9904949,24.524,2012-02-01T15:23:38Z,1328127818.0
40.7403963,-73.9905798,24.727,2012-02-01T15:23:40Z,1328127820.0
40.7404184,-73.9906643,25.148,2012-02-01T15:23:43Z,1328127823.0
40.7405157,-73.9907341,25.661,2012-02-01T15:23:45Z,1328127825.0
40.7406110,-73.9908122,26.080,2012-02-01T15:23:48Z,1328127828.0
40.7406859,-73.9910487,26.328,2012-02-01T15:23:52Z,1328127832.0
40.7406998,-73.9911640,26.650,2012-02-01T15:23:54Z,1328127834.0
40.7407354,-73.9914064,27.345,2012-02-01T15:23:57Z,1328127837.0
40.7407566,-73.9915709,28.178,2012-02-01T15:23:59Z,1328127839.0
40.7408151,-73.9917899,28.701,2012-02-01T15:24:02Z,1328127842.0
40.7408622,-73.9919364,28.857,2012-02-01T15:24:04Z,1328127844.0
40.7409143,-73.9921653,28.785,2012-02-01T15:24:07Z,1328127847.0
40.7409638,-73.9924098,28.552,2012-02-01T15:24:10Z,1328127850.0
40.7410119,-73.9925485,28.009,2012-02-01T15:24:12Z,1328127852.0
40.7410606,-73.9926730,26.816,2012-02-01T15:24:14Z,1328127854.0
40.7411483,-73.9928447,25.057,2012-02-01T15:24:17Z,1328127857.0
40.7412175,-73.9930120,23.492,2012-02-01T15:24:20Z,1328127860.0
40.7412528,-73.9931106,22.696,2012-02-01T15:24:22Z,1328127862.0
40.7413159,-73.9932485,22.543,2012-02-01T15:24:25Z,1328127865.0
40.7413942,-73.9933876,22.773,2012-02-01T15:24:28Z,1328127868.0
40.7415330,-73.9935348,23.363,2012-02-01T15:24:31Z,1328127871.0
40.7417417,-73.9938052,24.268,2012-02-01T15:24:34Z,1328127874.0
40.7418649,-73.9940579,25.158,2012-02-01T15:24:37Z,1328127877.0
40.7419217,-73.9941882,25.689,2012-02-01T15:24:39Z,1328127879.0
40.7419935,-73.9943620,25.835,2012-02-01T15:24:42Z,1328127882.0
40.7420494,-73.9944609,25.305,2012-02-01T15:24:44Z,1328127884.0
40.7421257,-73.9946055,23.745,2012-02-01T15:24:47Z,1328127887.0
40.7421839,-73.9947741,21.614,2012-02-01T15:24:50Z,1328127890.0
40.7422089,-73.9948996,19.807,2012-02-01T15:24:52Z,1328127892.0
40.7422433,-73.9950546,18.774,2012-02-01T15:24:55Z,1328127895.0
40.7422701,-73.9951585,18.448,2012-02-01T15:24:58Z,1328127898.0
40.7422701,-73.9951585,18.437,2012-02-01T15:25:00Z,1328127900.0
40.7422701,-73.9951585,18.460,2012-02-01T15:25:36Z,1328127936.0
40.7422701,-73.9951585,18.455,2012-02-01T15:26:11Z,1328127971.0
40.6686276,-73.9782431,53.901,2012-02-06T15:02:26Z,1328558546.0
40.6688618,-73.9785619,53.892,2012-02-06T15:02:35Z,1328558555.0
40.6689074,-73.9786900,53.892,2012-02-06T15:02:37Z,1328558557.0
40.6689464,-73.9788256,53.890,2012-02-06T15:02:39Z,1328558559.0
40.6690094,-73.9789873,53.393,2012-02-06T15:02:42Z,1328558562.0
40.6690756,-73.9791064,51.978,2012-02-06T15:02:45Z,1328558565.0
40.6691611,-73.9792967,50.086,2012-02-06T15:02:47Z,1328558567.0
40.6692435,-73.9794493,47.692,2012-02-06T15:02:49Z,1328558569.0
40.6693129,-73.9794788,44.697,2012-02-06T15:02:51Z,1328558571.0
40.6693708,-73.9794514,43.128,2012-02-06T15:02:54Z,1328558574.0
40.6694113,-73.9793779,44.387,2012-02-06T15:02:56Z,1328558576.0
40.6694700,-73.9793088,46.753,2012-02-06T15:02:58Z,1328558578.0
40.6695464,-73.9791876,48.259,2012-02-06T15:03:00Z,1328558580.0
40.6696653,-73.9789976,48.760,2012-02-06T15:03:03Z,1328558583.0
40.6697202,-73.9789164,48.785,2012-02-06T15:03:05Z,1328558585.0
40.6698775,-73.9788628,48.834,2012-02-06T15:03:08Z,1328558588.0
40.6700187,-73.9788074,49.151,2012-02-06T15:03:10Z,1328558590.0
40.6701945,-73.9786513,49.587,2012-02-06T15:03:13Z,1328558593.0
40.6702570,-73.9785998,49.826,2012-02-06T15:03:16Z,1328558596.0
40.6705615,-73.9784570,49.361,2012-02-06T15:03:39Z,1328558619.0
40.6706612,-73.9783611,47.905,2012-02-06T15:03:41Z,1328558621.0
40.6707411,-73.9782155,45.737,2012-02-06T15:03:43Z,1328558623.0
40.6709386,-73.9780194,42.832,2012-02-06T15:03:46Z,1328558626.0
40.6711703,-73.9778483,38.895,2012-02-06T15:03:49Z,1328558629.0
40.6713353,-73.9780426,34.895,2012-02-06T15:03:52Z,1328558632.0
40.6714358,-73.9783321,32.374,2012-02-06T15:03:55Z,1328558635.0
40.6714979,-73.9784847,31.603,2012-02-06T15:03:57Z,1328558637.0
40.6715563,-73.9786163,31.006,2012-02-06T15:03:59Z,1328558639.0
40.6716400,-73.9787847,29.432,2012-02-06T15:04:02Z,1328558642.0
40.6717122,-73.9789906,27.968,2012-02-06T15:04:05Z,1328558645.0
40.6717633,-73.9791092,28.278,2012-02-06T15:04:07Z,1328558647.0
40.6718562,-73.9793033,30.038,2012-02-06T15:04:10Z,1328558650.0
40.6719078,-73.9794154,31.771,2012-02-06T15:04:12Z,1328558652.0
40.6719587,-73.9795736,32.662,2012-02-06T15:04:14Z,1328558654.0
40.6720435,-73.9797635,33.173,2012-02-06T15:04:17Z,1328558657.0
40.6721068,-73.9798805,33.861,2012-02-06T15:04:19Z,1328558659.0
40.6721997,-73.9800866,34.701,2012-02-06T15:04:22Z,1328558662.0
40.6722536,-73.9801785,35.402,2012-02-06T15:04:25Z,1328558665.0
40.6722536,-73.9801785,35.817,2012-02-06T15:04:26Z,1328558666.0
40.6724692,-73.9804754,36.164,2012-02-06T15:04:40Z,1328558680.0
40.6725253,-73.9806105,36.741,2012-02-06T15:04:42Z,1328558682.0
40.6725974,-73.9808327,37.075,2012-02-06T15:04:45Z,1328558685.0
40.6726270,-73.9810229,36.804,2012-02-06T15:04:48Z,1328558688.0
40.6726716,-73.9811879,36.410,2012-02-06T15:04:50Z,1328558690.0
40.6727856,-73.9814111,36.130,2012-02-06T15:04:53Z,1328558693.0
40.6728596,-73.9815559,35.768,2012-02-06T15:04:55Z,1328558695.0
40.6729413,-73.9817490,35.300,2012-02-06T15:04:58Z,1328558698.0
40.6730496,-73.9819516,34.774,2012-02-06T15:05:01Z,1328558701.0
40.6731165,-73.9821170,34.173,2012-02-06T15:05:03Z,1328558703.0
40.6732140,-73.9823415,33.342,2012-02-06T15:05:06Z,1328558706.0
40.6732703,-73.9824960,32.321,2012-02-06T15:05:08Z,1328558708.0
40.6732922,-73.9825846,31.561,2012-02-06T15:05:10Z,1328558710.0
40.6733395,-73.9826903,31.280,2012-02-06T15:05:12Z,1328558712.0
40.6734925,-73.9826338,31.319,2012-02-06T15:05:15Z,1328558715.0
40.6735666,-73.9826296,31.778,2012-02-06T15:05:17Z,1328558717.0
40.6737152,-73.9825116,32.677,2012-02-06T15:05:20Z,1328558720.0
40.6738290,-73.9823073,33.508,2012-02-06T15:05:23Z,1328558723.0
40.6738854,-73.9821699,33.877,2012-02-06T15:05:25Z,1328558725.0
40.6739572,-73.9820972,33.915,2012-02-06T15:05:28Z,1328558728.0
40.6740323,-73.9820961,33.832,2012-02-06T15:05:30Z,1328558730.0
40.6741139,-73.9820655,33.756,2012-02-06T15:05:32Z,1328558732.0
40.6742526,-73.9819139,33.330,2012-02-06T15:05:35Z,1328558735.0
40.6743543,-73.9818413,32.205,2012-02-06T15:05:38Z,1328558738.0
40.6744345,-73.9817851,30.906,2012-02-06T15:05:41Z,1328558741.0
40.6745097,-73.9817033,30.249,2012-02-06T15:05:44Z,1328558744.0
40.6745836,-73.9816606,30.792,2012-02-06T15:05:47Z,1328558747.0
40.6746393,-73.9816301,32.383,2012-02-06T15:05:49Z,1328558749.0
40.6747330,-73.9815279,33.908,2012-02-06T15:05:52Z,1328558752.0
40.6748480,-73.9814689,35.153,2012-02-06T15:05:55Z,1328558755.0
40.6749415,-73.9813757,37.143,2012-02-06T15:05:57Z,1328558757.0
40.6750653,-73.9811886,39.699,2012-02-06T15:06:00Z,1328558760.0
40.6751342,-73.9811913,41.520,2012-02-06T15:06:03Z,1328558763.0
40.6752170,-73.9811777,42.172,2012-02-06T15:06:05Z,1328558765.0
40.6753380,-73.9811469,42.163,2012-02-06T15:06:08Z,1328558768.0
40.6754253,-73.9811224,41.981,2012-02-06T15:06:10Z,1328558770.0
40.6755634,-73.9810219,41.893,2012-02-06T15:06:13Z,1328558773.0
40.6756976,-73.9808744,41.965,2012-02-06T15:06:16Z,1328558776.0
40.6757556,-73.9808598,42.090,2012-02-06T15:06:18Z,1328558778.0
40.6758668,-73.9808330,42.164,2012-02-06T15:06:21Z,1328558781.0
40.6760280,-73.9807127,42.183,2012-02-06T15:06:24Z,1328558784.0
40.6761465,-73.9805823,42.177,2012-02-06T15:06:26Z,1328558786.0
40.6763243,-73.9803418,42.001,2012-02-06T15:06:29Z,1328558789.0
40.6764315,-73.9802841,41.031,2012-02-06T15:06:31Z,1328558791.0
40.6765177,-73.9802579,39.198,2012-02-06T15:06:33Z,1328558793.0
40.6766804,-73.9802229,37.768,2012-02-06T15:06:36Z,1328558796.0
40.6768180,-73.9801312,37.221,2012-02-06T15:06:39Z,1328558799.0
40.6768993,-73.9800139,36.408,2012-02-06T15:06:41Z,1328558801.0
40.6770288,-73.9798829,34.971,2012-02-06T15:06:44Z,1328558804.0
40.6770997,-73.9798476,33.388,2012-02-06T15:06:46Z,1328558806.0
40.6772487,-73.9797978,31.988,2012-02-06T15:06:49Z,1328558809.0
40.6773328,-73.9797524,31.220,2012-02-06T15:06:51Z,1328558811.0
40.6774603,-73.9796361,31.165,2012-02-06T15:06:54Z,1328558814.0
40.6775372,-73.9795261,31.214,2012-02-06T15:06:56Z,1328558816.0
40.6775842,-73.9795174,31.028,2012-02-06T15:06:58Z,1328558818.0
40.6777134,-73.9795160,30.874,2012-02-06T15:07:01Z,1328558821.0
40.6778098,-73.9794734,31.290,2012-02-06T15:07:03Z,1328558823.0
40.6779514,-73.9794326,32.277,2012-02-06T15:07:06Z,1328558826.0
40.6780385,-73.9794089,33.245,2012-02-06T15:07:08Z,1328558828.0
40.6782409,-73.9792543,33.691,2012-02-06T15:07:11Z,1328558831.0
40.6782588,-73.9791647,33.648,2012-02-06T15:07:13Z,1328558833.0
40.6784307,-73.9790165,33.687,2012-02-06T15:07:17Z,1328558837.0
40.6784952,-73.9790011,34.457,2012-02-06T15:07:19Z,1328558839.0
40.6786041,-73.9789599,35.754,2012-02-06T15:07:21Z,1328558841.0
40.6786041,-73.9789599,36.594,2012-02-06T15:07:23Z,1328558843.0
40.6789309,-73.9787300,36.453,2012-02-06T15:07:28Z,1328558848.0
40.6790163,-73.9786743,35.780,2012-02-06T15:07:30Z,1328558850.0
40.6791391,-73.9786196,35.231,2012-02-06T15:07:33Z,1328558853.0
40.6792731,-73.9785989,35.093,2012-02-06T15:07:36Z,1328558856.0
40.6793949,-73.9785216,35.301,2012-02-06T15:07:39Z,1328558859.0
40.6795656,-73.9782994,35.484,2012-02-06T15:07:42Z,1328558862.0
40.6796507,-73.9781765,35.214,2012-02-06T15:07:44Z,1328558864.0
40.6797698,-73.9781168,34.717,2012-02-06T15:07:47Z,1328558867.0
40.6799065,-73.9780507,35.472,2012-02-06T15:07:50Z,1328558870.0
40.6800106,-73.9779963,38.607,2012-02-06T15:07:52Z,1328558872.0
40.6802273,-73.9778118,42.717,2012-02-06T15:07:55Z,1328558875.0
40.6803364,-73.9777472,43.836,2012-02-06T15:07:57Z,1328558877.0
40.6804270,-73.9776861,40.523,2012-02-06T15:07:59Z,1328558879.0
40.6805571,-73.9776141,37.050,2012-02-06T15:08:02Z,1328558882.0
40.6806567,-73.9775038,36.524,2012-02-06T15:08:04Z,1328558884.0
40.6807728,-73.9773522,36.694,2012-02-06T15:08:06Z,1328558886.0
40.6809256,-73.9773090,35.792,2012-02-06T15:08:09Z,1328558889.0
40.6809773,-73.9772510,34.685,2012-02-06T15:08:11Z,1328558891.0
40.6810685,-73.9771841,34.450,2012-02-06T15:08:14Z,1328558894.0
40.6812082,-73.9770574,35.196,2012-02-06T15:08:17Z,1328558897.0
40.6813096,-73.9769690,35.882,2012-02-06T15:08:19Z,1328558899.0
40.6814875,-73.9769206,35.628,2012-02-06T15:08:22Z,1328558902.0
40.6815904,-73.9770073,34.810,2012-02-06T15:08:24Z,1328558904.0
40.6816715,-73.9771539,34.011,2012-02-06T15:08:26Z,1328558906.0
40.6817752,-73.9773765,33.317,2012-02-06T15:08:29Z,1328558909.0
40.6818366,-73.9775500,32.638,2012-02-06T15:08:32Z,1328558912.0
40.6818773,-73.9776822,31.700,2012-02-06T15:08:34Z,1328558914.0
40.6819281,-73.9778794,30.494,2012-02-06T15:08:37Z,1328558917.0
40.6820005,-73.9781230,29.569,2012-02-06T15:08:40Z,1328558920.0
40.6820541,-73.9782806,28.995,2012-02-06T15:08:42Z,1328558922.0
40.6821016,-73.9784254,28.299,2012-02-06T15:08:44Z,1328558924.0
40.6821799,-73.9786183,27.345,2012-02-06T15:08:47Z,1328558927.0
40.6822007,-73.9787398,26.381,2012-02-06T15:08:49Z,1328558929.0
40.6822397,-73.9789576,25.633,2012-02-06T15:08:52Z,1328558932.0
40.6822708,-73.9790827,25.178,2012-02-06T15:08:54Z,1328558934.0
40.6823299,-73.9792434,24.977,2012-02-06T15:08:57Z,1328558937.0
40.6823427,-73.9793019,24.837,2012-02-06T15:09:00Z,1328558940.0
40.6823427,-73.9793019,24.656,2012-02-06T15:09:01Z,1328558941.0
40.6825235,-73.9795707,24.514,2012-02-06T15:09:27Z,1328558967.0
40.6826068,-73.9797627,24.386,2012-02-06T15:09:30Z,1328558970.0
40.6826498,-73.9798612,24.051,2012-02-06T15:09:32Z,1328558972.0
40.6827424,-73.9800042,22.864,2012-02-06T15:09:35Z,1328558975.0
40.6828126,-73.9801381,20.722,2012-02-06T15:09:37Z,1328558977.0
40.6829045,-73.9803501,18.750,2012-02-06T15:09:40Z,1328558980.0
40.6829664,-73.9804984,17.688,2012-02-06T15:09:42Z,1328558982.0
40.6830583,-73.9807215,17.243,2012-02-06T15:09:45Z,1328558985.0
40.6831431,-73.9809575,17.096,2012-02-06T15:09:48Z,1328558988.0
40.6831982,-73.9811940,17.086,2012-02-06T15:09:51Z,1328558991.0
40.6832723,-73.9813753,16.985,2012-02-06T15:09:54Z,1328558994.0
40.6833341,-73.9815323,16.519,2012-02-06T15:09:57Z,1328558997.0
40.6833748,-73.9816664,15.645,2012-02-06T15:09:59Z,1328558999.0
40.6834679,-73.9818404,14.693,2012-02-06T15:10:02Z,1328559002.0
40.6835601,-73.9820344,14.071,2012-02-06T15:10:05Z,1328559005.0
40.6836004,-73.9821503,14.029,2012-02-06T15:10:07Z,1328559007.0
40.6836720,-73.9823267,14.460,2012-02-06T15:10:10Z,1328559010.0
40.6837114,-73.9824175,15.490,2012-02-06T15:10:12Z,1328559012.0
40.6837431,-73.9825422,17.150,2012-02-06T15:10:14Z,1328559014.0
40.6838094,-73.9827109,18.649,2012-02-06T15:10:17Z,1328559017.0
40.6838913,-73.9829165,19.304,2012-02-06T15:10:20Z,1328559020.0
40.6839474,-73.9830539,19.201,2012-02-06T15:10:22Z,1328559022.0
40.6840109,-73.9832577,18.444,2012-02-06T15:10:25Z,1328559025.0
40.6840612,-73.9834534,17.392,2012-02-06T15:10:28Z,1328559028.0
40.6841245,-73.9836567,16.632,2012-02-06T15:10:31Z,1328559031.0
40.6841623,-73.9837292,16.421,2012-02-06T15:10:34Z,1328559034.0
40.6841623,-73.9837292,16.531,2012-02-06T15:10:36Z,1328559036.0
40.6843845,-73.9840189,16.683,2012-02-06T15:10:48Z,1328559048.0
40.6844370,-73.9841740,16.967,2012-02-06T15:10:51Z,1328559051.0
40.6844641,-73.9843646,17.625,2012-02-06T15:10:54Z,1328559054.0
40.6845055,-73.9845375,18.562,2012-02-06T15:10:57Z,1328559057.0
40.6845471,-73.9846622,19.419,2012-02-06T15:10:59Z,1328559059.0
40.6846080,-73.9848404,19.916,2012-02-06T15:11:02Z,1328559062.0
40.6846882,-73.9850290,20.093,2012-02-06T15:11:05Z,1328559065.0
40.6847418,-73.9851552,20.144,2012-02-06T15:11:07Z,1328559067.0
40.6848264,-73.9853625,20.164,2012-02-06T15:11:10Z,1328559070.0
40.6848733,-73.9854973,20.165,2012-02-06T15:11:12Z,1328559072.0
40.6849121,-73.9856437,19.702,2012-02-06T15:11:14Z,1328559074.0
40.6849913,-73.9858515,18.506,2012-02-06T15:11:17Z,1328559077.0
40.6850734,-73.9860431,17.160,2012-02-06T15:11:20Z,1328559080.0
40.6851202,-73.9861705,16.245,2012-02-06T15:11:22Z,1328559082.0
40.6851960,-73.9863614,15.724,2012-02-06T15:11:25Z,1328559085.0
40.6852383,-73.9865764,15.472,2012-02-06T15:11:28Z,1328559088.0
40.6852938,-73.9867552,15.378,2012-02-06T15:11:31Z,1328559091.0
40.6853502,-73.9869542,15.380,2012-02-06T15:11:34Z,1328559094.0
40.6854323,-73.9871371,15.390,2012-02-06T15:11:37Z,1328559097.0
40.6854787,-73.9872556,15.260,2012-02-06T15:11:39Z,1328559099.0
40.6855520,-73.9874118,14.951,2012-02-06T15:11:42Z,1328559102.0
40.6856153,-73.9875856,14.755,2012-02-06T15:11:45Z,1328559105.0
40.6856634,-73.9877028,15.095,2012-02-06T15:11:47Z,1328559107.0
40.6857200,-73.9879005,15.896,2012-02-06T15:11:50Z,1328559110.0
40.6857562,-73.9880374,16.650,2012-02-06T15:11:52Z,1328559112.0
40.6858027,-73.9881694,17.167,2012-02-06T15:11:54Z,1328559114.0
40.6858955,-73.9883300,17.578,2012-02-06T15:11:57Z,1328559117.0
40.6859661,-73.9884512,17.845,2012-02-06T15:11:59Z,1328559119.0
40.6860528,-73.9886163,17.929,2012-02-06T15:12:02Z,1328559122.0
40.6861107,-73.9887273,17.812,2012-02-06T15:12:04Z,1328559124.0
40.6861554,-73.9888278,17.400,2012-02-06T15:12:06Z,1328559126.0
40.6862089,-73.9889851,16.719,2012-02-06T15:12:09Z,1328559129.0
40.6862582,-73.9890821,16.029,2012-02-06T15:12:11Z,1328559131.0
40.6862995,-73.9892153,15.602,2012-02-06T15:12:13Z,1328559133.0
40.6863566,-73.9894118,15.580,2012-02-06T15:12:16Z,1328559136.0
40.6864032,-73.9895366,16.022,2012-02-06T15:12:18Z,1328559138.0
40.6864726,-73.9896845,16.842,2012-02-06T15:12:21Z,1328559141.0
40.6865236,-73.9897930,18.352,2012-02-06T15:12:24Z,1328559144.0
40.6865708,-73.9899277,20.702,2012-02-06T15:12:26Z,1328559146.0
40.6866548,-73.9901076,23.297,2012-02-06T15:12:29Z,1328559149.0
40.6866810,-73.9901912,25.681,2012-02-06T15:12:32Z,1328559152.0
40.6866944,-73.9902545,27.602,2012-02-06T15:12:35Z,1328559155.0
40.6866944,-73.9902545,28.611,2012-02-06T15:13:06Z,1328559186.0
40.6869756,-73.9902921,29.613,2012-02-06T15:13:32Z,1328559212.0
40.6870428,-73.9902565,31.566,2012-02-06T15:13:34Z,1328559214.0
40.6871305,-73.9902233,33.709,2012-02-06T15:13:37Z,1328559217.0
40.6872340,-73.9900535,34.896,2012-02-06T15:13:40Z,1328559220.0
40.6873178,-73.9899240,35.069,2012-02-06T15:13:45Z,1328559225.0
40.6873903,-73.9899040,33.794,2012-02-06T15:13:49Z,1328559229.0
40.6874405,-73.9898925,30.543,2012-02-06T15:13:51Z,1328559231.0
40.6875106,-73.9898625,26.583,2012-02-06T15:13:54Z,1328559234.0
40.6875630,-73.9898347,24.024,2012-02-06T15:13:56Z,1328559236.0
40.6876348,-73.9897825,23.228,2012-02-06T15:13:59Z,1328559239.0
40.6877149,-73.9897095,23.791,2012-02-06T15:14:02Z,1328559242.0
40.6877653,-73.9896705,25.410,2012-02-06T15:14:04Z,1328559244.0
40.6878340,-73.9896014,27.307,2012-02-06T15:14:06Z,1328559246.0
40.6880068,-73.9894674,28.618,2012-02-06T15:14:09Z,1328559249.0
40.6881062,-73.9894411,29.158,2012-02-06T15:14:11Z,1328559251.0
40.6882009,-73.9894128,29.190,2012-02-06T15:14:14Z,1328559254.0
40.6882566,-73.9893913,29.050,2012-02-06T15:14:16Z,1328559256.0
40.6883438,-73.9893644,28.915,2012-02-06T15:14:19Z,1328559259.0
40.6883860,-73.9893407,28.843,2012-02-06T15:14:21Z,1328559261.0
40.6883860,-73.9893407,28.821,2012-02-06T15:14:24Z,1328559264.0
40.6883860,-73.9893407,28.815,2012-02-06T15:14:52Z,1328559292.0
40.6885932,-73.9890261,28.810,2012-02-06T15:15:25Z,1328559325.0
